2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-10 18:00:00,CaoBang,cao-bang,40,9,NA,1,NA,28.1,987.1,57.1,1
2023-10-10 17:00:00,TayNinh,tay-ninh,NA,NA,6,21,2,28,1009,94,3.6
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-10 18:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,28.5,1014,59.5,1.8
2023-10-10 18:00:00,DaNang,da-nang,11,5,16,13,3,27,1011,83,1.8
2023-10-10 17:00:00,Hue,hue,20,1,12,11,14,25,1012,94,2.5
2023-10-10 17:00:00,NhaTrang,nha-trang,9,10,3,13,4,29,1009,79,5.6
2023-10-11 03:00:14.264090+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 03:00:15.544327+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 03:00:16.701111+07:00,NgheAn,nghe-an,65,5,-,14,5,25,1013,78,1
2023-10-11 03:00:17.978426+07:00,BacGiang,bac-giang,73,25,49,33,4,29,1014,58,2
2023-10-11 03:00:00,US-Embassy,@8641,137,2.5,19.7,10.7,0.2,24,1017,73,2.5
2023-10-10 18:00:00,Hanoi,@1583,61,6,43,21,14,28.5,1014,59.5,1.8
2023-10-10 17:00:00,BacNinh,bac-ninh,130,NA,38,32,5,29,1014,58,2
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-10 16:00:00,LangSon,lang-son,15,8,NA,NA,1,24.2,984.8,72.8,4
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-10 18:00:00,CanTho,can-tho,30,NA,5,3,4,25,1009,100,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-10 18:00:00,CaoBang,cao-bang,40,9,NA,1,NA,28.1,987.1,57.1,1
2023-10-10 17:00:00,TayNinh,tay-ninh,NA,NA,6,21,2,28,1009,94,3.6
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-10 18:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,28.5,1014,59.5,1.8
2023-10-10 18:00:00,DaNang,da-nang,11,5,16,13,3,27,1011,83,1.8
2023-10-10 17:00:00,Hue,hue,20,1,12,11,14,25,1012,94,2.5
2023-10-10 17:00:00,NhaTrang,nha-trang,9,10,3,13,4,29,1009,79,5.6
2023-10-11 04:00:13.457258+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 04:00:14.466927+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 04:00:15.740177+07:00,NgheAn,nghe-an,65,5,-,14,5,25,1013,78,1
2023-10-11 04:00:16.914330+07:00,BacGiang,bac-giang,73,25,49,33,4,29,1014,58,2
2023-10-11 04:00:00,US-Embassy,@8641,68,2.5,19.7,10.7,0.2,24.5,1017,67,2.3
2023-10-10 18:00:00,Hanoi,@1583,61,6,43,21,14,28.5,1014,59.5,1.8
2023-10-10 17:00:00,BacNinh,bac-ninh,130,NA,38,32,5,29,1014,58,2
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-10 16:00:00,LangSon,lang-son,15,8,NA,NA,1,24.2,984.8,72.8,4
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-10 18:00:00,CanTho,can-tho,30,NA,5,3,4,25,1009,100,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-10 18:00:00,CaoBang,cao-bang,40,9,NA,1,NA,28.1,987.1,57.1,1
2023-10-10 17:00:00,TayNinh,tay-ninh,NA,NA,6,21,2,28,1009,94,3.6
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-10 18:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,28.5,1014,59.5,1.8
2023-10-10 18:00:00,DaNang,da-nang,11,5,16,13,3,27,1011,83,1.8
2023-10-10 17:00:00,Hue,hue,20,1,12,11,14,25,1012,94,2.5
2023-10-10 17:00:00,NhaTrang,nha-trang,9,10,3,13,4,29,1009,79,5.6
2023-10-11 05:00:13.607832+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 05:00:14.750751+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 05:00:16.288605+07:00,NgheAn,nghe-an,65,5,-,14,5,25,1013,78,1
2023-10-11 05:00:17.552105+07:00,BacGiang,bac-giang,73,25,49,33,4,29,1014,58,2
2023-10-11 05:00:00,US-Embassy,@8641,74,2.5,19.7,10.7,0.2,24.5,1017,62.5,2.8
2023-10-10 18:00:00,Hanoi,@1583,61,6,43,21,14,28.5,1014,59.5,1.8
2023-10-10 17:00:00,BacNinh,bac-ninh,130,NA,38,32,5,29,1014,58,2
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-10 16:00:00,LangSon,lang-son,15,8,NA,NA,1,24.2,984.8,72.8,4
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-10 18:00:00,CanTho,can-tho,30,NA,5,3,4,25,1009,100,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-10 18:00:00,CaoBang,cao-bang,40,9,NA,1,NA,28.1,987.1,57.1,1
2023-10-10 17:00:00,TayNinh,tay-ninh,NA,NA,6,21,2,28,1009,94,3.6
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-10 18:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,28.5,1014,59.5,1.8
2023-10-10 18:00:00,DaNang,da-nang,11,5,16,13,3,27,1011,83,1.8
2023-10-10 17:00:00,Hue,hue,20,1,12,11,14,25,1012,94,2.5
2023-10-10 17:00:00,NhaTrang,nha-trang,9,10,3,13,4,29,1009,79,5.6
2023-10-11 06:00:14.277150+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 06:00:15.410489+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 06:00:16.832745+07:00,NgheAn,nghe-an,65,5,-,14,5,25,1013,78,1
2023-10-11 06:00:17.983629+07:00,BacGiang,bac-giang,73,25,49,33,4,29,1014,58,2
2023-10-11 06:00:00,US-Embassy,@8641,74,2.5,19.7,10.7,0.2,24,1017.5,66.5,2
2023-10-10 18:00:00,Hanoi,@1583,61,6,43,21,14,28.5,1014,59.5,1.8
2023-10-10 17:00:00,BacNinh,bac-ninh,130,NA,38,32,5,29,1014,58,2
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-10 16:00:00,LangSon,lang-son,15,8,NA,NA,1,24.2,984.8,72.8,4
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-10 18:00:00,CanTho,can-tho,30,NA,5,3,4,25,1009,100,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-10 18:00:00,CaoBang,cao-bang,40,9,NA,1,NA,28.1,987.1,57.1,1
2023-10-10 17:00:00,TayNinh,tay-ninh,NA,NA,6,21,2,28,1009,94,3.6
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-10 18:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,28.5,1014,59.5,1.8
2023-10-10 18:00:00,DaNang,da-nang,11,5,16,13,3,27,1011,83,1.8
2023-10-10 17:00:00,Hue,hue,20,1,12,11,14,25,1012,94,2.5
2023-10-10 17:00:00,NhaTrang,nha-trang,9,10,3,13,4,29,1009,79,5.6
2023-10-11 07:00:14.041423+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 07:00:15.317442+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 07:00:16.459067+07:00,NgheAn,nghe-an,65,5,-,14,5,25,1013,78,1
2023-10-11 07:00:17.611542+07:00,BacGiang,bac-giang,73,25,49,33,4,29,1014,58,2
2023-10-11 07:00:00,US-Embassy,@8641,87,2.5,19.7,10.7,0.2,25,1018,65,2
2023-10-10 18:00:00,Hanoi,@1583,61,6,43,21,14,28.5,1014,59.5,1.8
2023-10-10 17:00:00,BacNinh,bac-ninh,130,NA,38,32,5,29,1014,58,2
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-10 16:00:00,LangSon,lang-son,15,8,NA,NA,1,24.2,984.8,72.8,4
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-10 18:00:00,CanTho,can-tho,30,NA,5,3,4,25,1009,100,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-10 18:00:00,CaoBang,cao-bang,40,9,NA,1,NA,28.1,987.1,57.1,1
2023-10-10 17:00:00,TayNinh,tay-ninh,NA,NA,6,21,2,28,1009,94,3.6
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-10 18:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,28.5,1014,59.5,1.8
2023-10-10 18:00:00,DaNang,da-nang,11,5,16,13,3,27,1011,83,1.8
2023-10-10 17:00:00,Hue,hue,20,1,12,11,14,25,1012,94,2.5
2023-10-10 17:00:00,NhaTrang,nha-trang,9,10,3,13,4,29,1009,79,5.6
2023-10-11 08:00:12.763143+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 08:00:13.915424+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 08:00:15.318374+07:00,NgheAn,nghe-an,65,5,-,14,5,25,1013,78,1
2023-10-11 08:00:16.582163+07:00,BacGiang,bac-giang,73,25,49,33,4,29,1014,58,2
2023-10-11 08:00:00,US-Embassy,@8641,89,2.5,19.7,10.7,0.2,26,1019,61,3.6
2023-10-10 18:00:00,Hanoi,@1583,61,6,43,21,14,28.5,1014,59.5,1.8
2023-10-10 17:00:00,BacNinh,bac-ninh,130,NA,38,32,5,29,1014,58,2
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-10 16:00:00,LangSon,lang-son,15,8,NA,NA,1,24.2,984.8,72.8,4
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-10 18:00:00,CanTho,can-tho,30,NA,5,3,4,25,1009,100,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-10 18:00:00,CaoBang,cao-bang,40,9,NA,1,NA,28.1,987.1,57.1,1
2023-10-10 17:00:00,TayNinh,tay-ninh,NA,NA,6,21,2,28,1009,94,3.6
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-10 18:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,28.5,1014,59.5,1.8
2023-10-10 18:00:00,DaNang,da-nang,11,5,16,13,3,27,1011,83,1.8
2023-10-10 17:00:00,Hue,hue,20,1,12,11,14,25,1012,94,2.5
2023-10-10 17:00:00,NhaTrang,nha-trang,9,10,3,13,4,29,1009,79,5.6
2023-10-11 09:00:14.186698+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 09:00:15.322289+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 09:00:16.614195+07:00,NgheAn,nghe-an,65,5,-,14,5,25,1013,78,1
2023-10-11 09:00:17.767029+07:00,BacGiang,bac-giang,73,25,49,33,4,29,1014,58,2
2023-10-11 09:00:00,US-Embassy,@8641,72,6.5,9.6,10.2,0.1,27,1019,54,5.1
2023-10-11 09:00:00,Hanoi,@1583,61,6,43,21,5,27,1019,54,5.1
2023-10-11 08:00:00,BacNinh,bac-ninh,143,NA,38,18,5,27,1019,54,5.1
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 09:00:00,LangSon,lang-son,15,8,NA,NA,1,20.5,986.6,84,1
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 09:00:00,CanTho,can-tho,51,NA,2,3,4,30,1013,74,2.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 06:00:00,CaoBang,cao-bang,37,9,NA,1,NA,21.8,990.9,83.1,1
2023-10-11 08:00:00,TayNinh,tay-ninh,NA,NA,5,5,4,30,1013,89,1
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 09:00:00,HaiDuong,hai-duong,NA,NA,3,NA,22,27,1019,54,5.1
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 09:00:00,Hue,hue,10,1,11,11,9,25,1015,94,1.5
2023-10-11 09:00:00,NhaTrang,nha-trang,9,10,3,13,7,31,1014,66,2.5
2023-10-11 10:00:14.005765+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 10:00:15.286749+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 10:00:16.451290+07:00,NgheAn,nghe-an,58,4,-,15,4,23,1016,86,1
2023-10-11 10:00:17.715239+07:00,BacGiang,bac-giang,72,13,37,31,4,27,1019,54,5
2023-10-11 10:00:00,US-Embassy,@8641,74,8.6,7.8,10.2,0.1,28,1019,51,5.6
2023-10-11 10:00:00,Hanoi,@1583,56,21,17,20,3,28,1019,51,5.6
2023-10-11 09:00:00,BacNinh,bac-ninh,138,NA,51,33,5,28,1019,51,5.6
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 10:00:00,LangSon,lang-son,28,8,NA,NA,1,20.5,986.6,84,1
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 10:00:00,CanTho,can-tho,33,NA,2,3,4,31,1012,74,2
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 06:00:00,CaoBang,cao-bang,37,9,NA,1,NA,21.8,990.9,83.1,1
2023-10-11 08:00:00,TayNinh,tay-ninh,NA,NA,5,5,4,30,1013,89,1
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 10:00:00,HaiDuong,hai-duong,NA,NA,2,NA,18,28,1019,51,5.6
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 10:00:00,Hue,hue,9,1,10,10,10,26,1016,88,2
2023-10-11 10:00:00,NhaTrang,nha-trang,15,10,5,13,5,32,1013,62,3.6
2023-10-11 11:00:13.209603+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 11:00:14.491770+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 11:00:15.633746+07:00,NgheAn,nghe-an,62,4,-,14,3,23,1016,86,1
2023-10-11 11:00:17.044853+07:00,BacGiang,bac-giang,72,25,37,30,4,28,1019,51,6
2023-10-11 11:00:00,US-Embassy,@8641,72,8.2,9.2,10.2,0.1,27,1018,57,4.1
2023-10-11 11:00:00,Hanoi,@1583,49,20,20,20,4,28,1019,51,5.1
2023-10-11 10:00:00,BacNinh,bac-ninh,131,NA,55,35,5,28,1019,51,5.1
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 11:00:00,LangSon,lang-son,30,9,NA,NA,1,23,987.5,78.2,2
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 11:00:00,CanTho,can-tho,22,NA,1,3,4,32,1012,66,2.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 06:00:00,CaoBang,cao-bang,37,9,NA,1,NA,21.8,990.9,83.1,1
2023-10-11 11:00:00,TayNinh,tay-ninh,NA,NA,5,7,1,33,1012,66,2
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 11:00:00,HaiDuong,hai-duong,NA,NA,3,NA,20,28,1019,51,5.1
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 11:00:00,Hue,hue,8,1,10,10,12,27,1015,83,3
2023-10-11 11:00:00,NhaTrang,nha-trang,14,10,4,13,4,32,1013,62,5.1
2023-10-11 12:00:13.238670+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 12:00:14.390398+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 12:00:15.544668+07:00,NgheAn,nghe-an,59,4,-,14,3,25,1017,75,1
2023-10-11 12:00:16.959899+07:00,BacGiang,bac-giang,72,25,38,30,4,28,1019,51,5
2023-10-11 12:00:00,US-Embassy,@8641,70,8.6,8.3,10.2,0.1,29,1017,51,3
2023-10-11 12:00:00,Hanoi,@1583,38,21,18,20,4,27.5,1018,55.5,4.1
2023-10-11 11:00:00,BacNinh,bac-ninh,122,NA,60,32,5,27.5,1018,55.5,4.1
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 12:00:00,LangSon,lang-son,29,8,NA,NA,1,23,987.5,78.2,2
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 12:00:00,CanTho,can-tho,17,NA,4,3,4,33,1010,62,2.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 06:00:00,CaoBang,cao-bang,37,9,NA,1,NA,21.8,990.9,83.1,1
2023-10-11 12:00:00,TayNinh,tay-ninh,NA,NA,2,7,1,33.5,1010.5,66.5,3
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 12:00:00,HaiDuong,hai-duong,NA,NA,2,NA,19,29,1017,51,3
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 12:00:00,Hue,hue,6,1,10,10,12,27,1014,88,3.6
2023-10-11 12:00:00,NhaTrang,nha-trang,13,10,4,13,3,32,1012,66,7.2
2023-10-11 13:00:14.649937+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 13:00:15.790071+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 13:00:16.964702+07:00,NgheAn,nghe-an,61,5,-,14,3,25,1017,75,1
2023-10-11 13:00:18.263468+07:00,BacGiang,bac-giang,72,25,37,30,4,29,1017,51,3
2023-10-11 13:00:00,US-Embassy,@8641,74,9.4,7.8,10.2,0.1,29,1016,51,3
2023-10-11 13:00:00,Hanoi,@1583,37,23,17,20,3,29,1016,51,3
2023-10-11 13:00:00,BacNinh,bac-ninh,114,NA,46,35,5,29,1016,51,3
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 13:00:00,LangSon,lang-son,26,9,NA,NA,1,23,987.5,78.2,2
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 13:00:00,CanTho,can-tho,17,NA,3,4,4,33,1009,62,3
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 06:00:00,CaoBang,cao-bang,37,9,NA,1,NA,21.8,990.9,83.1,1
2023-10-11 13:00:00,TayNinh,tay-ninh,NA,NA,1,7,1,34,1009,63,2.5
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 13:00:00,HaiDuong,hai-duong,NA,NA,1,NA,16,29,1016,51,3
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 13:00:00,Hue,hue,4,1,11,11,11,28,1013,83,3.6
2023-10-11 13:00:00,NhaTrang,nha-trang,12,10,3,13,2,33,1011,62,7.2
2023-10-11 14:00:13.394660+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 14:00:14.552888+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 14:00:15.723191+07:00,NgheAn,nghe-an,62,7,-,14,2,26,1015,67,1
2023-10-11 14:00:17.013589+07:00,BacGiang,bac-giang,72,25,37,31,4,29,1016,51,3
2023-10-11 14:00:00,US-Embassy,@8641,65,9,8.3,10.2,0.1,29,1015,54,2.5
2023-10-11 14:00:00,Hanoi,@1583,42,22,18,20,3,29,1015,54,2.5
2023-10-11 14:00:00,BacNinh,bac-ninh,118,NA,44,36,5,29,1015,54,2.5
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 14:00:00,LangSon,lang-son,22,9,NA,NA,1,24.4,985.4,70.6,1
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 14:00:00,CanTho,can-tho,16,NA,2,3,4,27,1008,94,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 06:00:00,CaoBang,cao-bang,37,9,NA,1,NA,21.8,990.9,83.1,1
2023-10-11 14:00:00,TayNinh,tay-ninh,NA,NA,1,7,1,35,1008,49,1.5
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 14:00:00,HaiDuong,hai-duong,NA,NA,1,NA,13,29,1015,54,2.5
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 14:00:00,Hue,hue,4,1,11,11,10,28,1012,83,3
2023-10-11 14:00:00,NhaTrang,nha-trang,11,10,3,13,2,32,1010,66,6.6
2023-10-11 15:00:13.495994+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 15:00:14.633107+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 15:00:15.793801+07:00,NgheAn,nghe-an,45,8,-,14,2,26,1015,67,1
2023-10-11 15:00:16.932771+07:00,BacGiang,bac-giang,72,33,38,33,4,29,1015,54,3
2023-10-11 15:00:00,US-Embassy,@8641,68,8.2,12.4,10.2,0.1,29,1015,54,4.1
2023-10-11 15:00:00,Hanoi,@1583,43,20,27,20,5,29,1015,54,3
2023-10-11 15:00:00,BacNinh,bac-ninh,123,NA,43,21,5,29,1015,54,4.1
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 15:00:00,LangSon,lang-son,21,9,NA,NA,1,24.4,985.4,70.6,1
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 15:00:00,CanTho,can-tho,16,NA,1,3,4,30,1008,79,1.5
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 15:00:00,CaoBang,cao-bang,36,8,4,1,NA,29,988.2,51.5,1
2023-10-11 15:00:00,TayNinh,tay-ninh,NA,NA,2,7,1,35,1007,53,2.5
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 15:00:00,HaiDuong,hai-duong,NA,NA,1,NA,12,29,1015,54,4.1
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 15:00:00,Hue,hue,4,1,12,11,10,27,1012,83,4.1
2023-10-11 15:00:00,NhaTrang,nha-trang,10,10,3,13,1,31,1010,70,7.2
2023-10-11 16:00:13.217689+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 16:00:14.370444+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 16:00:15.816360+07:00,NgheAn,nghe-an,49,8,-,14,2,26,1015,67,1
2023-10-11 16:00:17.080871+07:00,BacGiang,bac-giang,72,33,39,22,4,29,1015,54,4
2023-10-11 16:00:00,US-Embassy,@8641,78,4.9,14.7,10.2,0.1,28,1015,58,3.6
2023-10-11 16:00:00,Hanoi,@1583,44,12,32,20,7,29,1015,54,3.8
2023-10-11 16:00:00,BacNinh,bac-ninh,130,NA,41,20,5,28,1015,58,3.6
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 16:00:00,LangSon,lang-son,20,10,NA,NA,1,24.4,985.4,70.6,1
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
2023-10-11 16:00:00,CanTho,can-tho,21,NA,1,3,4,29,1008,79,3
2023-10-05 19:00:00,Pleiku,gia-lai,20,2,NA,6,4,26.8,921.6,77.8,1
2023-10-11 16:00:00,CaoBang,cao-bang,35,9,4,1,NA,26.8,987.4,59.7,2
2023-10-11 16:00:00,TayNinh,tay-ninh,NA,NA,2,7,1,33,1008,66,5.1
2023-09-20 08:00:00,SonLa,son-la,2,NA,NA,NA,NA,27.8,936.7,73.4,3
2023-10-11 16:00:00,HaiDuong,hai-duong,NA,NA,2,NA,11,28,1015,58,3.6
2023-10-11 06:00:00,DaNang,da-nang,11,5,16,13,3,27,1015,83,0.5
2023-10-11 16:00:00,Hue,hue,5,1,11,11,10,26,1012,88,4.1
2023-10-11 16:00:00,NhaTrang,nha-trang,10,10,3,13,2,30,1010,74,7.2
2023-10-11 17:00:13.879108+07:00,HaLong,quang-ninh,-,-,-,-,-,-,-,-,-
2023-10-11 17:00:15.011887+07:00,LaoCai,lao-cai,-,NA,NA,NA,NA,-,-,-,-
2023-10-11 17:00:16.179521+07:00,NgheAn,nghe-an,32,9,-,14,2,26,1015,67,1
2023-10-11 17:00:17.316104+07:00,BacGiang,bac-giang,72,32,39,22,4,28,1015,58,4
2023-10-11 17:00:00,US-Embassy,@8641,82,4.1,17.9,10.2,0.1,27,1015,61,2.5
2023-10-11 16:00:00,Hanoi,@1583,44,12,32,20,7,27,1015,61,2.5
2023-10-11 16:00:00,BacNinh,bac-ninh,130,NA,41,20,5,28,1015,58,3.6
2023-09-20 09:00:00,HaiPhong,hai-phong,1,NA,NA,NA,NA,32,1010,66,3
2023-10-11 17:00:00,LangSon,lang-son,21,9,NA,NA,1,23.6,984.4,75.4,1
2023-07-16 18:00:00,HoChiMinh,ho-chi-minh-city,53,NA,NA,NA,NA,28,1005,94,3.6
