,BC1h,O3,PM2.5,MERRA2-BC,wdir,wspd,temp,prec,BC
2019-04-29 00:00:00,,13.12,25.91,2.6731322336196994,135.0,1.0,26.4,0.0,1.7533333333333332
2019-04-29 01:00:00,1.45,16.17,23.49,2.076048994064337,135.0,1.0,26.4,0.0,1.6199999999999999
2019-04-29 02:00:00,1.86,15.92,22.27,1.7285856056213411,112.5,0.0,26.6,0.0,1.69
2019-04-29 03:00:00,1.3,9.17,23.03,2.677334089279176,112.5,0.0,26.6,0.0,1.5375
2019-04-29 04:00:00,1.2,8.94,20.82,2.508750257492065,112.5,0.0,26.6,0.0,1.226
2019-04-29 05:00:00,1.54,12.14,19.98,2.3899338626861564,112.5,0.0,26.6,0.0,1.425
2019-04-29 06:00:00,1.7,13.01,22.45,3.3659307384490944,112.5,0.0,26.6,0.0,1.73
2019-04-29 07:00:00,4.14,10.27,28.5,3.290770120620725,112.5,0.0,26.6,0.0,2.725
2019-04-29 08:00:00,2.78,6.36,34.26,3.317072753906249,112.5,3.0,31.6,0.0,3.295
2019-04-29 09:00:00,1.94,15.93,29.01,3.344866752624511,112.5,3.0,31.6,0.0,2.3049999999999997
2019-04-29 10:00:00,1.56,28.81,23.97,3.375826082229615,112.5,3.0,31.6,0.0,1.87
2019-04-29 11:00:00,2.17,44.37,21.68,3.3569814014434844,112.5,3.0,31.6,0.0,2.0366666666666666
2019-04-29 12:00:00,,49.14,21.93,3.0574666213989308,112.5,3.0,31.6,0.0,2.0425
2019-04-29 13:00:00,2.48,53.69,22.49,2.6231827354431205,112.5,3.0,31.6,0.0,2.3875
2019-04-29 14:00:00,2.5,71.39,23.98,2.270098862648015,112.5,3.0,29.4,0.0,2.4875
2019-04-29 15:00:00,2.37,66.07,22.45,2.1449523591995288,112.5,3.0,29.4,0.0,2.3183333333333334
2019-04-29 16:00:00,,57.32,21.94,2.215165438652044,112.5,3.0,29.4,0.0,2.0225
2019-04-29 17:00:00,2.11,48.34,22.68,2.4021576452255307,112.5,3.0,29.4,0.0,2.128
2019-04-29 18:00:00,2.02,43.94,22.3,2.613778872489936,112.5,3.0,29.4,0.0,2.0940000000000003
2019-04-29 19:00:00,1.86,42.36,23.81,2.8545584630966263,112.5,3.0,29.4,0.0,1.8466666666666667
2019-04-29 20:00:00,2.04,38.76,22.17,3.199603338241587,90.0,3.0,23.7,0.0,2.005
2019-04-29 21:00:00,2.17,35.61,20.79,3.4661023998260614,90.0,3.0,23.7,0.0,1.94
2019-04-29 22:00:00,0.83,65.74,13.56,3.553614211082471,90.0,3.0,23.7,45.5,2.5075
2019-04-29 23:00:00,0.24,65.74,12.59,3.37795433521272,90.0,3.0,23.7,13.8,0.175
2019-04-30 00:00:00,0.93,55.48,16.84,2.9785951232910275,90.0,3.0,23.7,2.7,0.8333333333333334
2019-04-30 01:00:00,,46.15,19.27,2.1772030210495075,90.0,3.0,23.7,1.5,1.15
2019-04-30 02:00:00,1.43,36.32,20.91,1.6118064928054858,112.5,3.0,24.9,0.0,1.4075
2019-04-30 03:00:00,,41.96,20.96,2.0773586177825965,112.5,3.0,24.9,0.0,1.09
2019-04-30 04:00:00,2.9,31.43,30.41,2.048564105033877,112.5,3.0,24.9,0.0,2.035
2019-04-30 05:00:00,,32.89,33.66,2.041015253067019,112.5,3.0,24.9,0.0,2.19
2019-04-30 06:00:00,2.93,28.47,32.13,2.3235406684875515,112.5,3.0,24.9,0.0,2.534
2019-04-30 07:00:00,3.27,24.15,35.31,2.3413667774200464,112.5,3.0,24.9,0.0,3.02
2019-04-30 08:00:00,2.2,23.22,35.99,2.378328628540041,135.0,2.0,25.4,0.0,2.48
2019-04-30 09:00:00,,46.05,20.89,2.4034671211242697,135.0,2.0,25.4,20.9,1.5200000000000002
2019-04-30 10:00:00,2.78,33.6,20.97,2.438500738143923,135.0,2.0,25.4,4.5,3.7979999999999996
2019-04-30 11:00:00,1.36,28.54,21.71,2.54403867721558,135.0,2.0,25.4,0.1,1.7259999999999998
2019-04-30 12:00:00,,35.5,17.28,2.5647751331329385,135.0,2.0,25.4,0.0,1.525
2019-04-30 13:00:00,0.78,40.44,14.12,2.540400633811955,135.0,2.0,25.4,0.0,1.225
2019-04-30 14:00:00,1.38,40.13,16.3,2.432825489044193,45.0,2.0,25.2,0.0,1.4224999999999999
2019-04-30 15:00:00,,46.3,17.32,2.2987660217285177,45.0,2.0,25.2,0.1,2.43
2019-04-30 16:00:00,,48.7,17.44,2.2388485622406016,45.0,2.0,25.2,0.0,1.425
2019-04-30 17:00:00,,44.46,22.48,2.233136920928956,45.0,2.0,25.2,0.0,1.79
2019-04-30 18:00:00,,34.52,28.84,2.2180756568908704,45.0,2.0,25.2,0.0,7.593333333333334
2019-04-30 19:00:00,2.71,37.19,26.72,2.2096355628967306,45.0,2.0,25.2,0.0,2.724
2019-04-30 20:00:00,3.25,31.39,28.58,2.2263884973526027,270.0,0.0,25.2,0.0,3.25
2019-04-30 21:00:00,3.32,25.38,29.3,2.152228198051455,270.0,0.0,25.2,0.0,3.598333333333333
2019-04-30 22:00:00,2.51,25.76,31.69,2.102024116516115,270.0,0.0,25.2,0.0,2.7619999999999996
2019-04-30 23:00:00,1.95,23.63,27.03,2.0206425094604508,270.0,0.0,25.2,0.0,2.8725
2019-05-01 00:00:00,,24.62,17.09,1.701955647468568,270.0,0.0,25.2,0.0,1.045
2019-05-01 01:00:00,,28.86,9.51,1.463231482505799,270.0,0.0,25.2,0.0,0.6266666666666666
2019-05-01 02:00:00,0.72,32.74,10.73,1.3522548913955694,270.0,0.0,21.4,11.9,0.6519999999999999
2019-05-01 03:00:00,5.25,30.31,13.78,1.6342891931533818,270.0,0.0,21.4,3.5,1.7725
2019-05-01 04:00:00,0.82,27.29,13.65,1.605239944458008,270.0,0.0,21.4,0.1,0.81
2019-05-01 05:00:00,5.99,25.97,15.26,1.626867747306824,270.0,0.0,21.4,1.3,1.092
2019-05-01 06:00:00,1.18,23.37,15.28,1.5372461605072023,270.0,0.0,21.4,3.0,1.1025
2019-05-01 07:00:00,1.18,19.72,16.36,1.5655677843093874,270.0,0.0,21.4,0.0,1.1179999999999999
2019-05-01 08:00:00,0.8,26.1,13.57,1.590706276893616,270.0,2.0,23.7,0.5,1.936
2019-05-01 09:00:00,,26.43,13.46,1.6420926666259767,270.0,2.0,23.7,0.0,1.074
2019-05-01 10:00:00,1.96,30.63,16.42,1.7062847948074344,270.0,2.0,23.7,0.1,1.4575
2019-05-01 11:00:00,9.12,33.94,15.92,1.881926436424256,270.0,2.0,23.7,0.0,1.2866666666666666
2019-05-01 12:00:00,8.67,34.32,17.81,2.089618620872499,270.0,2.0,23.7,0.0,2.128
2019-05-01 13:00:00,0.26,46.98,15.8,2.252309098243716,270.0,2.0,23.7,0.0,1.092
2019-05-01 14:00:00,9.83,52.71,16.33,2.3734537935256985,112.5,0.0,25.2,0.0,4.236666666666667
2019-05-01 15:00:00,0.99,56.31,19.61,2.4725158834457432,112.5,0.0,25.2,0.0,1.1775
2019-05-01 16:00:00,,54.62,18.51,2.583765296936039,112.5,0.0,25.2,0.0,1.3825
2019-05-01 17:00:00,2.59,45.25,20.22,2.718406839370732,112.5,0.0,25.2,0.0,2.068
2019-05-01 18:00:00,,30.52,30.38,2.8625436210632373,112.5,0.0,25.2,0.0,2.9275
2019-05-01 19:00:00,2.1,21.78,27.91,3.012210063934331,112.5,0.0,25.2,0.0,4.224
2019-05-01 20:00:00,,25.87,23.96,3.170207490921026,112.5,2.0,24.2,0.0,6.4399999999999995
2019-05-01 21:00:00,1.46,14.77,19.68,3.327913961410528,112.5,2.0,24.2,0.0,1.535
2019-05-01 22:00:00,2.21,11.36,21.49,3.48554739952088,112.5,2.0,24.2,0.0,3.3925
2019-05-01 23:00:00,2.36,12.75,23.79,3.369750938415533,112.5,2.0,24.2,0.0,2.325
2019-05-02 00:00:00,1.6,15.69,26.42,2.396773204803469,112.5,2.0,24.2,0.0,1.542
2019-05-02 01:00:00,2.11,11.27,27.49,2.007509469985963,112.5,2.0,24.2,0.0,1.8079999999999998
2019-05-02 02:00:00,0.61,13.35,38.93,1.8629907703399664,135.0,0.0,23.2,0.0,1.4975
2019-05-02 03:00:00,,19.22,46.42,1.6370177125930785,135.0,0.0,23.2,0.0,3.805
2019-05-02 04:00:00,3.62,7.49,51.0,1.5825935363769528,135.0,0.0,23.2,0.4,2.416
2019-05-02 05:00:00,3.72,0.12,65.74,1.539738159179687,135.0,0.0,23.2,2.2,4.723333333333334
2019-05-02 06:00:00,,0.1,55.29,1.5100704479217526,135.0,0.0,23.2,0.2,3.5775
2019-05-02 07:00:00,,0.34,37.93,1.5035220813751218,135.0,0.0,23.2,0.0,3.9475
2019-05-02 08:00:00,4.76,1.12,37.15,1.5149634838104244,135.0,2.0,26.3,0.0,4.552
2019-05-02 09:00:00,3.02,2.33,40.88,1.5712430286407466,135.0,2.0,26.3,0.0,3.9783333333333335
2019-05-02 10:00:00,2.61,22.84,37.41,1.6792000865936274,135.0,2.0,26.3,0.0,2.8166666666666664
2019-05-02 11:00:00,2.14,44.62,34.66,1.929183802604675,135.0,2.0,26.3,0.0,2.056
2019-05-02 12:00:00,1.64,47.48,30.3,2.2156381988525395,135.0,2.0,26.3,0.0,3.972
2019-05-02 13:00:00,0.23,38.13,27.44,2.459273738861085,135.0,2.0,26.3,0.0,0.22666666666666668
2019-05-02 14:00:00,,26.9,31.01,2.5407279682159443,0.0,0.0,25.1,0.0,0.24
2019-05-02 15:00:00,0.29,19.51,35.89,2.494452886581423,0.0,0.0,25.1,0.0,0.346
2019-05-02 16:00:00,0.44,11.31,38.63,2.511333112716677,0.0,0.0,25.1,0.0,0.376
2019-05-02 17:00:00,0.16,19.21,36.01,2.4978361606597925,0.0,0.0,25.1,0.0,0.25
2019-05-02 18:00:00,,19.47,39.52,2.514570875167849,0.0,0.0,25.1,0.0,0.2675
2019-05-02 19:00:00,0.41,6.22,46.46,2.584238281250002,0.0,0.0,25.1,0.0,0.39999999999999997
2019-05-02 20:00:00,,5.67,53.48,2.684901256561281,0.0,0.0,24.3,0.0,
2019-05-02 21:00:00,,3.6,55.73,2.7688659095764185,0.0,0.0,24.3,0.0,
2019-05-02 22:00:00,,5.29,56.29,2.783054199218753,0.0,0.0,24.3,0.0,
2019-05-02 23:00:00,,3.94,55.49,2.816705474853519,0.0,0.0,24.3,0.0,
2019-05-03 00:00:00,,8.19,59.35,2.4616746616363554,0.0,0.0,24.3,0.0,
2019-05-03 01:00:00,,12.79,58.35,2.411688885688785,0.0,0.0,24.3,0.0,
2019-05-03 02:00:00,,20.86,63.32,2.5974078178405784,0.0,0.0,23.2,0.0,
2019-05-03 03:00:00,,22.53,59.45,2.7646455574035658,0.0,0.0,23.2,1.3,
2019-05-03 04:00:00,,17.88,51.67,2.440792675018311,0.0,0.0,23.2,0.5,
2019-05-03 05:00:00,,13.75,51.04,2.215310907363892,0.0,0.0,23.2,0.5,
2019-05-03 06:00:00,,20.96,40.11,2.0935112237930307,0.0,0.0,23.2,1.9,
2019-05-03 07:00:00,,19.17,40.02,1.9298931694030768,0.0,0.0,23.2,0.4,
2019-05-03 08:00:00,,20.26,40.61,1.855787611007692,0.0,0.0,24.2,0.5,
2019-05-03 09:00:00,,22.49,39.61,1.8160062599182143,0.0,0.0,24.2,0.1,
2019-05-03 10:00:00,,25.6,40.77,1.861462779045107,0.0,0.0,24.2,0.0,
2019-05-03 11:00:00,,32.58,41.44,1.979260511398318,0.0,0.0,24.2,0.0,
2019-05-03 12:00:00,,29.71,41.95,2.009346652030948,0.0,0.0,24.2,0.0,
2019-05-03 13:00:00,,27.37,44.71,1.8932769680023216,0.0,0.0,24.2,0.0,
2019-05-03 14:00:00,,32.65,51.21,1.7826278352737444,0.0,0.0,24.0,0.0,
2019-05-03 15:00:00,,33.82,57.8,1.7068487215042127,0.0,0.0,24.0,0.0,
2019-05-03 16:00:00,,33.98,60.28,1.6788180685043348,0.0,0.0,24.0,0.0,
2019-05-03 17:00:00,,11.67,63.68,1.6724879550933849,0.0,0.0,24.0,0.0,
2019-05-03 18:00:00,,11.8,64.12,1.7092133855819711,0.0,0.0,24.0,0.0,
2019-05-03 19:00:00,,6.24,57.44,1.777425470352174,0.0,0.0,24.0,0.0,
2019-05-03 20:00:00,,5.22,60.26,1.8725767993927016,0.0,0.0,22.7,0.0,
2019-05-03 21:00:00,,2.16,71.56,1.9869730806350725,0.0,0.0,22.7,0.0,
2019-05-03 22:00:00,,2.19,74.36,2.083597788810732,0.0,0.0,22.7,0.1,
2019-05-03 23:00:00,,9.68,75.49,2.110427808761599,0.0,0.0,22.7,0.5,
2019-05-04 00:00:00,,18.69,48.63,1.4996839857101456,0.0,0.0,22.7,0.4,
2019-05-04 01:00:00,,14.42,37.38,1.1093470525741589,0.0,0.0,22.7,0.3,
2019-05-04 02:00:00,,16.98,28.4,0.9769246196746832,0.0,1.0,22.6,0.1,
2019-05-04 03:00:00,,19.38,29.1,1.0180883383750925,0.0,1.0,22.6,0.2,
2019-05-04 04:00:00,,19.21,28.34,1.0501844573020942,0.0,1.0,22.6,0.3,
2019-05-04 05:00:00,,16.88,22.53,1.116477539539338,0.0,1.0,22.6,0.1,
2019-05-04 06:00:00,,13.8,19.58,1.2308736944198615,0.0,1.0,22.6,0.1,
2019-05-04 07:00:00,,12.55,22.43,1.2904820442199716,0.0,1.0,22.6,0.0,
2019-05-04 08:00:00,,11.82,23.99,1.3624048852920538,0.0,2.0,25.2,0.2,
2019-05-04 09:00:00,,11.34,35.62,1.4459146881103522,0.0,2.0,25.2,0.0,
2019-05-04 10:00:00,,21.33,33.16,1.6013291358947763,0.0,2.0,25.2,0.1,
2019-05-04 11:00:00,,24.11,32.47,1.801672654151918,0.0,2.0,25.2,0.0,
2019-05-04 12:00:00,,25.46,31.03,1.7853017234802275,0.0,2.0,25.2,0.0,
2019-05-04 13:00:00,,25.35,40.88,1.4050056171417262,0.0,2.0,25.2,0.0,
2019-05-04 14:00:00,,30.4,56.32,1.1319116473197957,135.0,1.0,24.8,0.0,
2019-05-04 15:00:00,,24.74,56.8,1.0637449908256549,135.0,1.0,24.8,0.0,
2019-05-04 16:00:00,,26.95,74.94,1.1144675707817095,135.0,1.0,24.8,0.0,
2019-05-04 17:00:00,,20.73,74.3,1.1974770903587362,135.0,1.0,24.8,0.0,
2019-05-04 18:00:00,,11.87,86.82,1.293210487365725,135.0,1.0,24.8,0.0,
2019-05-04 19:00:00,,0.19,100.28,1.3898170495033293,135.0,1.0,24.8,0.0,
2019-05-04 20:00:00,,0.0,116.36,1.4892248153686554,90.0,2.0,25.0,0.0,
2019-05-04 21:00:00,,0.13,109.43,1.5711157274246248,90.0,2.0,25.0,0.0,
2019-05-04 22:00:00,,0.0,97.47,1.6097692680358922,90.0,2.0,25.0,0.0,
2019-05-04 23:00:00,,0.0,49.14,1.5780097103118929,90.0,2.0,25.0,0.3,
2019-05-05 00:00:00,,1.51,35.0,1.2482814788818375,90.0,2.0,25.0,0.3,
2019-05-05 01:00:00,,13.8,36.18,1.2052805352211011,90.0,2.0,25.0,0.1,
2019-05-05 02:00:00,,11.85,39.63,1.1641532564163215,315.0,1.0,25.0,0.4,
2019-05-05 03:00:00,,3.93,41.27,1.2787313842773445,315.0,1.0,25.0,0.3,
2019-05-05 04:00:00,,0.0,41.61,1.2328201055526735,315.0,1.0,25.0,0.1,
2019-05-05 05:00:00,,2.42,27.91,1.197568292617798,315.0,1.0,25.0,0.4,
2019-05-05 06:00:00,,3.92,23.78,1.4775468635559077,315.0,1.0,25.0,0.3,
2019-05-05 07:00:00,,6.74,28.97,1.4516081571578974,315.0,1.0,25.0,0.0,
2019-05-05 08:00:00,,9.22,32.01,1.4864053535461417,45.0,0.0,29.2,0.0,
2019-05-05 09:00:00,,11.82,26.76,1.537282543182372,45.0,0.0,29.2,0.0,
2019-05-05 10:00:00,,21.64,36.49,1.7491948032379143,45.0,0.0,29.2,0.0,
2019-05-05 11:00:00,,45.68,41.47,2.1622326755523686,45.0,0.0,29.2,0.0,
2019-05-05 12:00:00,,64.72,46.46,2.487431640625001,45.0,0.0,29.2,0.0,
2019-05-05 13:00:00,,86.97,51.92,2.682863817214969,45.0,0.0,29.2,0.0,
2019-05-05 14:00:00,,90.63,51.86,2.754240932464604,45.0,2.0,29.4,0.0,
2019-05-05 15:00:00,,70.79,53.93,2.7665736579895066,45.0,2.0,29.4,0.0,
2019-05-05 16:00:00,,69.79,56.88,2.735432724952703,45.0,2.0,29.4,0.0,
2019-05-05 17:00:00,,55.93,66.63,2.665146961212164,45.0,2.0,29.4,0.0,
2019-05-05 18:00:00,,40.51,59.56,2.59979053497315,45.0,2.0,29.4,0.0,
2019-05-05 19:00:00,,23.12,69.23,2.56175556659699,45.0,2.0,29.4,0.0,
2019-05-05 20:00:00,,23.46,49.82,2.5478948736190845,90.0,2.0,27.3,0.0,
2019-05-05 21:00:00,,31.59,31.42,2.524629945755009,90.0,2.0,27.3,0.0,
2019-05-05 22:00:00,,35.25,29.52,2.4711698532104536,90.0,2.0,27.3,0.0,
2019-05-05 23:00:00,,35.7,30.94,2.3931715631485027,90.0,2.0,27.3,0.0,
2019-05-06 00:00:00,,41.8,33.71,2.199085373878482,90.0,2.0,27.3,0.0,
2019-05-06 01:00:00,,34.05,39.18,1.8414902925491352,90.0,2.0,27.3,0.0,
2019-05-06 02:00:00,,23.83,49.92,1.604093980789186,45.0,2.0,26.9,0.0,
2019-05-06 03:00:00,,6.75,55.35,1.572589068412782,45.0,2.0,26.9,0.0,
2019-05-06 04:00:00,,0.09,54.59,1.4780198955535897,45.0,2.0,26.9,0.0,
2019-05-06 05:00:00,,1.4,66.43,1.4322904300689705,45.0,2.0,26.9,0.0,
2019-05-06 06:00:00,,5.34,49.73,1.4513898754119878,45.0,2.0,26.9,0.0,
2019-05-06 07:00:00,,8.28,44.89,1.4619217729568488,45.0,2.0,26.9,0.0,
2019-05-06 08:00:00,,12.07,44.61,1.4834768009185797,90.0,2.0,29.7,0.0,
2019-05-06 09:00:00,,8.01,46.01,1.54503140449524,90.0,2.0,29.7,0.0,
2019-05-06 10:00:00,,7.54,45.83,1.6994454336166391,90.0,2.0,29.7,0.0,
2019-05-06 11:00:00,,19.5,49.89,1.880289330482484,90.0,2.0,29.7,0.0,
2019-05-06 12:00:00,,29.39,52.15,2.016113319396974,90.0,2.0,29.7,0.0,
2019-05-06 13:00:00,,45.58,45.51,2.0754851484298724,90.0,2.0,29.7,0.0,
2019-05-06 14:00:00,,46.53,48.33,2.0359948873519915,90.0,2.0,28.7,0.0,
2019-05-06 15:00:00,,31.9,38.4,1.9266372442245496,90.0,2.0,28.7,0.0,
2019-05-06 16:00:00,,25.41,27.29,1.7959063959121715,90.0,2.0,28.7,0.0,
2019-05-06 17:00:00,,21.06,33.27,1.7546881628036508,90.0,2.0,28.7,0.0,
2019-05-06 18:00:00,,21.12,33.81,1.7210187196731572,90.0,2.0,28.7,0.0,
2019-05-06 19:00:00,,24.24,28.6,1.7315870904922486,90.0,2.0,28.7,0.0,
2019-05-06 20:00:00,,24.28,27.7,1.7794810676574704,135.0,2.0,26.2,0.0,
2019-05-06 21:00:00,,27.4,27.45,1.869229912757873,135.0,2.0,26.2,0.0,
2019-05-06 22:00:00,,24.38,29.13,1.9404251575469973,135.0,2.0,26.2,0.0,
2019-05-06 23:00:00,,26.35,31.1,2.0312654924392706,135.0,2.0,26.2,0.0,
2019-05-07 00:00:00,,27.8,39.16,1.944081311225892,135.0,2.0,26.2,0.0,
2019-05-07 01:00:00,,24.35,45.17,1.6696139764785785,135.0,2.0,26.2,0.0,
2019-05-07 02:00:00,,22.76,46.51,1.376865816116335,135.0,2.0,25.4,0.1,
2019-05-07 03:00:00,,26.27,42.74,1.1971496915817277,135.0,2.0,25.4,0.1,
2019-05-07 04:00:00,,15.68,52.64,1.1177689623832714,135.0,2.0,25.4,0.0,
2019-05-07 05:00:00,,7.77,44.27,1.0864550733566296,135.0,2.0,25.4,0.0,
2019-05-07 06:00:00,,1.86,29.08,1.0547137284278878,135.0,2.0,25.4,0.0,
2019-05-07 07:00:00,,1.23,21.41,1.1456541061401375,135.0,2.0,25.4,0.0,
2019-05-07 08:00:00,,2.27,23.22,1.252919955253602,135.0,2.0,26.7,0.0,
2019-05-07 09:00:00,,3.82,25.73,1.5215482139587424,135.0,2.0,26.7,0.0,
2019-05-07 10:00:00,,6.92,29.93,1.6382909679412865,135.0,2.0,26.7,0.0,
2019-05-07 11:00:00,,7.97,24.08,1.622047433853152,135.0,2.0,26.7,0.0,
2019-05-07 12:00:00,,12.47,17.64,1.5507248592376734,135.0,2.0,26.7,0.0,
2019-05-07 13:00:00,,13.66,17.37,1.4806028223037744,135.0,2.0,26.7,0.0,
2019-05-07 14:00:00,,21.99,21.55,1.4432225751876853,135.0,1.0,25.2,0.0,
2019-05-07 15:00:00,,20.92,23.18,1.464413766860964,135.0,1.0,25.2,0.0,
2019-05-07 16:00:00,,16.05,22.74,1.5292244195938132,135.0,1.0,25.2,0.0,
2019-05-07 17:00:00,,2.7,31.92,1.626376662254336,135.0,1.0,25.2,0.0,
2019-05-07 18:00:00,,1.22,24.92,1.7114143753051787,135.0,1.0,25.2,0.5,
2019-05-07 19:00:00,,0.13,25.9,1.7714228582382234,135.0,1.0,25.2,2.6,
2019-05-07 20:00:00,,0.53,25.69,1.8413448095321687,0.0,1.0,25.0,0.0,
2019-05-07 21:00:00,,9.34,22.46,1.876287579536442,0.0,1.0,25.0,0.0,
2019-05-07 22:00:00,,11.15,22.69,1.8881656122207684,0.0,1.0,25.0,0.1,
2019-05-07 23:00:00,,3.29,30.73,1.8672292709350629,0.0,1.0,25.0,0.1,
2019-05-08 00:00:00,,3.43,26.32,1.3461613345146204,0.0,1.0,25.0,0.2,
2019-05-08 01:00:00,,3.33,30.62,0.925956566333772,0.0,1.0,25.0,0.0,
2019-05-08 02:00:00,,13.9,31.13,0.7847849082946786,0.0,2.0,24.8,0.1,
2019-05-08 03:00:00,,20.11,19.26,0.7802373385429392,0.0,2.0,24.8,0.1,
2019-05-08 04:00:00,,20.98,23.06,0.7376001834869395,0.0,2.0,24.8,0.0,
2019-05-08 05:00:00,,17.43,28.14,0.7135531449317941,0.0,2.0,24.8,0.0,
2019-05-08 06:00:00,,11.49,21.37,0.7769631123542797,0.0,2.0,24.8,0.0,
2019-05-08 07:00:00,,5.36,17.47,0.7904236626625071,0.0,2.0,24.8,0.0,
2019-05-08 08:00:00,,5.08,12.78,0.8261122322082526,337.5,4.0,25.0,0.0,
2019-05-08 09:00:00,,7.71,8.64,0.9032191777229316,337.5,4.0,25.0,0.0,
2019-05-08 10:00:00,,9.82,8.77,1.0780240464210518,337.5,4.0,25.0,0.0,
2019-05-08 11:00:00,,10.72,9.7,1.261596474647523,337.5,4.0,25.0,0.0,
2019-05-08 12:00:00,,14.72,7.83,1.3931822061538708,337.5,4.0,25.0,0.0,
2019-05-08 13:00:00,,13.87,7.44,1.4662873268127454,337.5,4.0,25.0,0.0,
2019-05-08 14:00:00,,14.14,8.41,1.549651656150819,337.5,2.0,24.2,0.0,
2019-05-08 15:00:00,,16.4,10.63,1.6239755201339732,337.5,2.0,24.2,0.0,
2019-05-08 16:00:00,,21.6,7.5,1.685548310279847,337.5,2.0,24.2,0.0,
2019-05-08 17:00:00,,20.81,9.37,1.73260558128357,337.5,2.0,24.2,0.0,
2019-05-08 18:00:00,,15.8,11.87,1.7840648078918464,337.5,2.0,24.2,0.0,
2019-05-08 19:00:00,,18.5,11.44,1.832122554779053,337.5,2.0,24.2,0.0,
2019-05-08 20:00:00,,16.4,12.58,1.921180243492126,0.0,2.0,22.4,0.0,
2019-05-08 21:00:00,,15.74,17.87,1.9469735002517703,0.0,2.0,22.4,0.0,
2019-05-08 22:00:00,,16.01,15.5,1.9342042064666751,0.0,2.0,22.4,0.0,
2019-05-08 23:00:00,,18.07,15.95,1.909738821983338,0.0,2.0,22.4,0.0,
2019-05-09 00:00:00,,19.96,15.86,1.695934743881226,0.0,2.0,22.4,0.1,
2019-05-09 01:00:00,,19.26,16.87,1.508306021690369,0.0,2.0,22.4,0.0,
2019-05-09 02:00:00,,16.18,17.01,1.399748725891114,0.0,1.0,22.2,0.0,
2019-05-09 03:00:00,,16.57,14.93,1.3889075183868416,0.0,1.0,22.2,0.0,
2019-05-09 04:00:00,,17.88,9.58,1.3495446109771738,0.0,1.0,22.2,0.0,
2019-05-09 05:00:00,,16.87,8.13,1.3542740917205824,0.0,1.0,22.2,0.0,
2019-05-09 06:00:00,,16.26,10.01,1.698117580413821,0.0,1.0,22.2,0.1,
2019-05-09 07:00:00,,12.98,13.97,1.6002558803558378,0.0,1.0,22.2,0.0,
2019-05-09 08:00:00,,11.59,14.18,1.5137266254425072,0.0,2.0,22.5,0.0,
2019-05-09 09:00:00,,12.25,14.44,1.473163104057314,0.0,2.0,22.5,0.0,
2019-05-09 10:00:00,,15.37,10.49,1.4937358617782612,0.0,2.0,22.5,0.0,
2019-05-09 11:00:00,,19.36,7.74,1.598891692161562,0.0,2.0,22.5,0.0,
2019-05-09 12:00:00,,20.62,7.69,1.8106402158737205,0.0,2.0,22.5,0.0,
2019-05-09 13:00:00,,20.8,11.18,2.0603329515457185,0.0,2.0,22.5,0.0,
2019-05-09 14:00:00,,19.17,21.56,2.195029048919681,22.5,3.0,23.5,0.0,
2019-05-09 15:00:00,,18.87,20.14,2.238884873390201,22.5,3.0,23.5,0.0,
2019-05-09 16:00:00,,19.21,13.39,2.252636508941654,22.5,3.0,23.5,0.0,
2019-05-09 17:00:00,,17.5,9.98,2.2290987825393715,22.5,3.0,23.5,0.0,
2019-05-09 18:00:00,,16.56,12.58,2.162814860343937,22.5,3.0,23.5,0.0,
2019-05-09 19:00:00,,16.97,15.45,2.084489116668704,22.5,3.0,23.5,0.0,
2019-05-09 20:00:00,,17.37,16.44,2.0587870883941672,270.0,2.0,22.6,0.0,
2019-05-09 21:00:00,,19.58,15.51,2.1060804653167744,270.0,2.0,22.6,0.0,
2019-05-09 22:00:00,,19.7,14.79,2.2015593051910423,270.0,2.0,22.6,0.0,
2019-05-09 23:00:00,,15.95,14.47,2.1524101352691667,270.0,2.0,22.6,0.0,
2019-05-10 00:00:00,,12.32,21.41,1.7468664407730112,270.0,2.0,22.6,0.0,
2019-05-10 01:00:00,,10.19,23.81,1.445605440139771,270.0,2.0,22.6,0.0,
2019-05-10 02:00:00,,7.62,25.83,1.277822055816651,315.0,2.0,22.6,0.0,
2019-05-10 03:00:00,,3.27,26.02,1.219723372459412,315.0,2.0,22.6,0.0,
2019-05-10 04:00:00,,1.97,27.55,1.1458177661895754,315.0,2.0,22.6,0.0,
2019-05-10 05:00:00,,6.85,29.34,1.0743134164810182,315.0,2.0,22.6,0.0,
2019-05-10 06:00:00,,4.8,39.41,1.059597744941711,315.0,2.0,22.6,0.0,
2019-05-10 07:00:00,,5.51,35.77,1.0369148969650268,315.0,2.0,22.6,0.0,
2019-05-10 08:00:00,,5.74,41.17,1.0459189176559447,0.0,2.0,24.3,0.0,
2019-05-10 09:00:00,,8.42,38.19,1.1039446449279784,0.0,2.0,24.3,0.0,
2019-05-10 10:00:00,,17.03,29.04,1.233329401016235,0.0,2.0,24.3,0.0,
2019-05-10 11:00:00,,20.27,24.49,1.512926239967346,0.0,2.0,24.3,0.0,
2019-05-10 12:00:00,,26.27,23.87,1.811222276687622,0.0,2.0,24.3,0.0,
2019-05-10 13:00:00,,36.92,15.29,2.06517149925232,0.0,2.0,24.3,0.0,
2019-05-10 14:00:00,,37.26,14.75,2.253036661148072,270.0,0.0,24.2,0.0,
2019-05-10 15:00:00,,36.17,15.85,2.3876782798767096,270.0,0.0,24.2,0.0,
